id,url,description,title,overview,items,amenities
891850486529512371,https://fr.airbnb.com/rooms/891850486529512371,The Velvet Oak – Appartement chic aux couleurs royales et au bois,"Entrez dans le confort raffiné du Velvet Oak, un studio magnifiquement rénové où les riches textures en bois se marient parfaitement avec les tons royaux de bleu royal et de cramoisi profond. Conçu avec un souci de sophistication, cet espace élégant offre une ambiance chaleureuse et luxueuse parfaite pour les voyageurs à la recherche de charme et de confort.<br /><br />Que vous soyez ici pour une escapade romantique, une retraite en solo ou une base chic pour explorer la ville, The Velvet Oak promet une expérience mémorable et raffinée.","Logement entier : appartement - Casablanca, Maroc","['2 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage']}, {'Chambre et linge': ['Lave-linge', 'Produits de base', 'Fer à repasser']}, {'Divertissement': ['Télévision']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Détecteur de fumée']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts']}, {'Parking et installations': ['Stationnement gratuit sur place']}, {'Services': ['Arrivée autonome', 'Serrure numérique']}]"
id,url,title,description,overview,items,amenities
1742105222658524850,https://fr.airbnb.com/rooms/1742105222658524850,Moderne et confortable | Premium 2 chambres Les Princesses,"Bienvenue chez Modern & Cosy Condos.<br /><br />Découvrez ce spacieux appartement de 2 chambres situé au 3ᵉ étage d'une résidence neuve et sécurisée, au cœur des Princesses. Idéal pour les familles, il dispose d'une suite parentale, de deux lits simples, d'un balcon traversant aménagé, d'une cuisine entièrement équipée, du Wi-Fi fibre, de Smart TV dans le salon et la suite, d'un parking en sous-sol et de tout le confort nécessaire pour un séjour inoubliable à Casablanca.","Logement entier : appartement - Casablanca, Maroc","['4 voyageurs', '2 chambres', '3 lits', '2\xa0salles de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Cintres', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: placard']}, {'Divertissement': ['Connexion Ethernet', 'Télévision']}, {'Famille': ['Lit parapluie\xa0: disponible sur demande', 'Grilles de fenêtre']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage central']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière à induction', 'Four', 'Bouilloire électrique', 'Cafetière\xa0: Nespresso', 'Verres à vin', 'Grille-pain', 'Blender', 'Table à manger', 'Café']}, {'Extérieur': [""Mobilier d'extérieur""]}, {'Parking et installations': ['Stationnement gratuit sur place', 'Ascenseur']}, {'Services': ['Séjours longue durée autorisés', 'Arrivée autonome', 'Serrure numérique', 'Service de ménage\xa0: disponible moyennant un supplément']}]"
id,url,title,description,overview,items,amenities
965042299144798768,https://fr.airbnb.com/rooms/965042299144798768,Appartement Néoclassique centre-ville,"Bienvenue dans votre appartement à Casablanca !<br />Appartement néoclassique rénové, et non un logement destiné au business,Cet appartement appartient à notre famille. Au lieu de le laisser fermé au centre-ville, nous remercions Airbnb qui a encouragé des familles comme la nôtre à rouvrir leurs logements pour accueillir des voyageurs. L’appartement est resté tel qu’il est, avec notre propre ameublement et nos lits, simple et authentique, prêt à recevoir des invités dans une ambiance familiale","Logement entier : appartement - Casablanca, Maroc","['6 voyageurs', '3 chambres', '5 lits', '1,5\xa0salles de bain']","[{'Vues panoramiques': ['Vue panoramique sur la ville']}, {'Salle de bain': ['Eau chaude']}, {'Chambre et linge': ['Lave-linge (Gratuit) dans le logement', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Moustiquaire', 'Espace de rangement pour les vêtements\xa0: placard et armoire']}, {'Divertissement': ['Connexion Ethernet', 'TV HD 56\xa0pouces', 'Livres et de quoi lire']}, {'Famille': ['Lit pour bébé\xa0: toujours dans le logement', 'Livres et jouets pour enfants', 'Grilles de fenêtre', 'Jeux de société']}, {'Chauffage et climatisation': ['Ventilateurs portables', 'Chauffage radiant']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Four à micro-ondes', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière électrique CANDY en acier inoxydable', 'Four', 'Bouilloire électrique', 'Cafetière\xa0: machine à expresso', 'Verres à vin', 'Plaques de cuisson', 'Compacteur de déchets', 'Table à manger']}, {""Caractéristiques de l'emplacement"": ['Accès partagé à la plage']}, {'Extérieur': ['Privé\xa0: patio ou balcon']}, {'Parking et installations': ['Stationnement payant dans un garage non résidentiel', 'Parc de stationnement payant sur place\xa0: 1\xa0place']}, {'Services': ['Animaux acceptés', 'Séjours longue durée autorisés', 'Arrivée autonome', 'Boîte à clé sécurisée']}]"
id,url,title,description,overview,items,amenities
1090506307068652606,https://fr.airbnb.com/rooms/1090506307068652606,Appartement meublé à Riviera,Simplifiez vous la vie avec ce logement dans une résidence calme et moderne du quartier paisible des villa de Riviera.,"Logement entier : appartement - Casablanca, Maroc","['4 voyageurs', '1 chambre', '2 lits', '1\xa0salle de bain']","[{'Chambre et linge': ['Lave-linge']}, {'Divertissement': ['Télévision']}, {'Cuisine et salle à manger': ['Cuisine']}, {'Parking et installations': ['Stationnement gratuit sur place']}]"
id,url,title,description,overview,items,amenities
1692435675458666767,https://fr.airbnb.com/rooms/1692435675458666767,Chambre d’hôte,"Laissez-vous séduire par cet adorable hébergement, accessible","Chambre · Casablanca, Maroc","['1 lit', 'Salle de bain partagée']","[{'Chambre et linge': ['Lave-linge']}, {'Vie privée et sécurité': ['Serrure ou verrou sur la porte de la chambre', 'Sonomètres présents sur place', 'Caméras de surveillance extérieures présentes sur place']}, {'Internet et bureau': ['Wifi']}, {'Cuisine et salle à manger': ['Cuisine']}, {'Parking et installations': ['Stationnement gratuit sur place']}]"
id,url,title,description,overview,items,amenities
1637723386006814192,https://fr.airbnb.com/rooms/1637723386006814192,Studio Terrasse Parking fibre autonome clim cosy,"Séjournez dans un studio moderne avec terrasse privée, au cœur d’un quartier calme et sécurisé de Casablanca. Parfait pour un voyage d’affaires ou une escapade, il offre un lit confortable, un salon lumineux avec Smart TV, Netflix, YouTube, Wi-Fi haut débit, climatisation et cuisine équipée. À seulement 10 min du Twin Center, des restaurants, commerces et du quartier des affaires. Confort, emplacement et tranquillité réunis.","Logement entier : appartement en résidence - Casablanca, Maroc","['4 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Après-shampoing', 'Savon pour le corps', 'Bidet', 'Douche extérieure', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge (Gratuit) dans le logement', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: placard']}, {'Divertissement': ['TV HD avec Netflix, télévision par câble haut de gamme', 'Livres et de quoi lire']}, {'Famille': ['Lit pour bébé\xa0: toujours dans le logement', 'Lit parapluie', ""Livres et jouets pour enfants  (Jusqu'à 2\xa0ans, Entre 2 et 5\xa0ans, Entre 5 et 10\xa0ans et Plus de 10\xa0ans)"", 'Chaise haute de type siège de table\xa0: toujours dans le logement', 'Vaisselle pour enfants']}, {'Chauffage et climatisation': ['Climatisation centrale', 'Chauffage central']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Trousse de premiers secours']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Four à micro-ondes', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière électrique Other', 'Four', 'Bouilloire électrique', 'Cafetière\xa0: machine à expresso, Nespresso', 'Verres à vin', 'Grille-pain', 'Blender', 'Compacteur de déchets', 'Table à manger', 'Café', 'Machine à pain']}, {""Caractéristiques de l'emplacement"": ['Entrée privée']}, {'Extérieur': [""Mobilier d'extérieur"", 'Espace repas en plein air']}, {'Parking et installations': ['Allée de stationnement gratuite sur place', 'Stationnement gratuit dans la rue', 'Ascenseur']}, {'Services': ['Dépôt de bagages autorisé', 'Séjours longue durée autorisés', 'Arrivée autonome', 'Serrure numérique', 'Service de ménage disponible 24\xa0heures, tous les jours\xa0: disponible moyennant un supplément']}]"
id,url,title,description,overview,items,amenities
867080015525237740,https://fr.airbnb.com/rooms/867080015525237740,Butterfly 703: Harve de paix au Cœur de Casablanca,"Butterfly 703 🦋, un havre de paix où l'élégance d'une résidence moderne s'allie au confort des hôtels 5* en plein cœur de Casablanca !<br /><br />Relaxez-vous dans un salon spacieux au design moderne, équipé d'une Smart TV 55’ avec Netflix et IPTV pour des soirées de détente absolue. La chambre, véritable nid douillet, vous promet des nuits paisibles et réparatrices ☁️<br /><br />Depuis votre balcon privé, admirez les splendides couchers de soleil sur la ville, rendant chaque moment de votre séjour inoubliable ! ✨","Logement entier : appartement - Casablanca, Maroc","['4 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Vues panoramiques': ['Vue sur le port', 'Vue panoramique sur la ville', ""Vue sur l'océan""]}, {'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Eau chaude']}, {'Chambre et linge': ['Lave-linge (Gratuit) dans le bâtiment', 'Sèche-linge (Gratuit) dans le bâtiment', 'Cintres', 'Linge de lit', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: placard']}, {'Divertissement': ['Connexion Ethernet', 'TV HD 55\xa0pouces avec Netflix, abonnement standard au câble', 'Appareils de fitness']}, {'Famille': ['Lit pour bébé']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage']}, {'Sécurité à la maison': ['Trousse de premiers secours']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière à induction Other', 'Four', 'Bouilloire électrique', 'Cafetière\xa0: Nespresso', 'Plaques de cuisson', 'Table à manger', 'Café']}, {'Extérieur': ['Privé\xa0: patio ou balcon']}, {'Parking et installations': ['Stationnement gratuit dans un garage sur place', 'Ascenseur', 'Salle de sport partagée dans le bâtiment']}, {'Services': ['Dépôt de bagages autorisé', 'Logement fumeur', 'Arrivée autonome', 'Serrure numérique', 'Ménage disponible pendant le séjour']}]"
id,url,title,description,overview,items,amenities
1304314954358968182,https://fr.airbnb.com/rooms/1304314954358968182,Havre de paix Vue sur Mer,"Bienvenue dans ce charmant studio au style architectural espagnol unique et original, parfait pour une escapade romantique ou une parenthèse paisible. Situé dans une résidence calme entourée de somptueux jardins, ce cocon en face de la mer dispose d'une cheminée pour une atmosphère chaleureuse, un accès facile à la plage et à toutes les commodités. Laissez-vous séduire par l’ambiance chaleureuse et relaxante, idéale pour savourer des moments d’évasion en toute sérénité.","Logement entier : appartement - Tamaris, Maroc","['3 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Eau chaude']}, {'Chambre et linge': ['Produits de base', 'Linge de lit']}, {'Divertissement': ['TV HD avec Netflix']}, {'Chauffage et climatisation': ['Climatisation centrale', 'Cheminée', 'Chauffage']}, {'Internet et bureau': ['Wifi']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière Other', 'Four', 'Verres à vin']}, {""Caractéristiques de l'emplacement"": [""Au bord de l'eau"", 'Accès à la plage']}, {'Extérieur': ['Privé\xa0: patio ou balcon']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Stationnement gratuit dans la rue']}, {'Services': ['Animaux acceptés', 'Dépôt de bagages autorisé', 'Séjours longue durée autorisés', 'Arrivée autonome', 'Serrure connectée', 'Ménage disponible pendant le séjour']}]"
id,url,title,description,overview,items,amenities
1619059152520326001,https://fr.airbnb.com/rooms/1619059152520326001,Appt chic proche de CMN | Parking + Wi-Fi gratuits,"Cet appartement confortable et spacieux de 3 chambres peut accueillir jusqu’à 6 personnes. Il dispose d’un salon lumineux avec un grand canapé et une télévision connectée, d’une cuisine ouverte entièrement équipée, ainsi que de 2,5 salles de bain.<br /><br />La chambre principale est équipée d’un lit king-size, tandis que les autres chambres sont aménagées avec des lits simples, idéal pour les familles ou les groupes. L’appartement comprend également un balcon, une climatisation centralisée, le WiFi haut débit, et une place de parking dédiée dans une résidence sécurisée.<br /><br />Situé à quelques minutes de l’aéroport, avec des commerces, cafés et services accessibles à pied, cet appartement offre à la fois confort et praticité pour un séjour agréable.","Logement entier : appartement en résidence - Nouaceur, Maroc","['6 voyageurs', '3 chambres', '5 lits', '2,5\xa0salles de bain']","[{'Vues panoramiques': ['Vue sur la cour', 'Vue sur le jardin']}, {'Salle de bain': ['Sèche-cheveux', 'Shampoing', 'Après-shampoing', 'Savon pour le corps', 'Bidet', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Sèche-linge (Gratuit) dans le logement', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements']}, {'Divertissement': ['TV HD 75\xa0pouces avec Netflix, Amazon Prime Video, Disney+, Hulu']}, {'Famille': ['Grilles de fenêtre', 'Aire de jeux extérieure']}, {'Chauffage et climatisation': ['Climatisation centrale', 'Chauffage central']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Détecteur de fumée', 'Détecteur de monoxyde de carbone']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Four à micro-ondes', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Lave-vaisselle', 'Cuisinière à gaz', 'Four', 'Bouilloire électrique', 'Cafetière\xa0: cafetière filtre', 'Verres à vin', 'Table à manger', 'Café']}, {'Parking et installations': ['Stationnement gratuit dans un garage sur place']}, {'Services': ['Arrivée autonome', 'Serrure numérique', 'Service de ménage disponible 8\xa0heures par jour\xa0: disponible moyennant un supplément']}]"
